a[m],e[prop],i[rad],r[rad],o[rad],t[rad]
7.084652662e+06,1.810370000e-02,1.728233752e+00,5.023558497e+00,3.671558390e+00,2.595240021e+00
7.215422800e+06,1.023040000e-02,1.721364136e+00,1.290238140e+00,1.140338792e+00,5.163418711e+00
7.159834697e+06,1.442478000e-02,1.733530826e+00,2.283951822e+00,5.190012293e+00,1.069722771e+00
7.143743486e+06,1.907330000e-02,1.716800100e+00,6.540830811e-01,1.997716079e+00,4.578108584e+00
7.116844500e+06,1.018190000e-02,1.729766151e+00,3.507471261e+00,1.522485613e-01,9.345138587e-01
7.358182034e+06,2.024445000e-02,1.733755974e+00,5.411873311e+00,1.282260240e+00,5.041561568e+00
7.317488031e+06,1.607270000e-02,1.724592995e+00,7.902693773e-01,3.358099002e+00,3.952339979e+00
7.431533710e+06,3.022995000e-02,1.717946781e+00,2.488033171e+00,2.017049091e+00,4.323236408e+00
7.398769524e+06,2.731020000e-02,1.717461580e+00,3.612306208e+00,4.606143807e+00,1.624625772e+00
7.164074590e+06,3.651290000e-03,1.727034711e+00,2.734309601e+00,8.391385964e-01,5.451527192e+00
7.152574892e+06,7.373100000e-03,1.724320724e+00,3.314458789e+00,3.502322539e+00,2.777717684e+00
7.477336061e+06,4.245858000e-02,1.707284565e+00,6.156174207e+00,1.465678637e+00,4.903619471e+00
6.894911682e+06,2.864720000e-03,1.725584342e+00,1.909440816e+00,3.593266411e-01,5.928005568e+00
7.008895402e+06,1.603525000e-02,1.732234047e+00,2.501201680e+00,2.021840020e+00,4.292487197e+00
6.955546581e+06,1.495780000e-02,1.726441299e+00,1.752553170e+00,3.353992242e+00,2.924986821e+00
7.230631716e+06,1.523375000e-02,1.731492282e+00,3.415865910e+00,3.424938131e+00,3.999402782e+00
7.198753754e+06,6.099970000e-03,1.727088816e+00,2.382945152e+00,1.463118239e+00,4.834242633e+00
7.214461103e+06,8.385140000e-03,1.726024165e+00,1.739093191e+00,4.480701758e+00,1.788192793e+00
7.173784347e+06,2.679750000e-03,1.734586750e+00,2.144576809e+00,3.137632502e+00,3.675082210e+00
7.213575163e+06,1.270392000e-02,1.720039431e+00,5.801456980e-01,5.293775608e-01,5.768554033e+00
7.090845439e+06,1.146970000e-02,1.727125468e+00,3.166025518e+00,1.284080619e+00,5.023129146e+00
7.053887519e+06,4.404600000e-03,1.732719248e+00,5.331607364e+00,5.626967688e+00,3.812230183e+00
7.109612177e+06,2.871150000e-03,1.719327337e+00,4.996799109e+00,5.489573624e+00,7.915993182e-01
7.069484400e+06,3.093330000e-03,1.722641717e+00,3.245024356e+00,2.981015381e+00,3.305262650e+00
7.043435288e+06,8.508000000e-03,1.728240733e+00,3.488508258e+00,1.839006309e+00,4.462719631e+00
7.245868609e+06,7.671200000e-03,1.731380581e+00,1.787861181e+00,3.290282489e+00,3.287011742e+00
7.168509292e+06,7.229440000e-03,1.717026993e+00,1.126685081e+00,1.702907279e+00,4.596689359e+00
7.401709029e+06,2.653890000e-02,1.717102042e+00,3.568418158e+00,3.793663370e+00,2.458858247e+00
7.378153887e+06,2.656590000e-02,1.734389528e+00,2.537087395e+00,1.866697703e+00,4.469625899e+00
7.516550751e+06,4.255872000e-02,1.703481493e+00,2.110761055e+00,5.311113708e+00,9.049270372e-01
7.193055631e+06,6.390910000e-03,1.720194765e+00,9.823201722e-01,5.890521132e-01,5.703249049e+00
7.193071805e+06,1.526880000e-02,1.714222249e+00,5.410850548e+00,9.059567815e-01,5.403123976e+00
7.221380388e+06,1.246603000e-02,1.740482473e+00,6.068605802e+00,6.159965062e-02,6.225112967e+00
7.118205047e+06,5.042800000e-03,1.728698010e+00,6.578355390e-01,5.307352524e+00,3.674022795e+00
7.293737867e+06,1.169990000e-02,1.731382326e+00,2.099549060e+00,1.775708453e+00,5.694073853e+00
7.423855840e+06,2.596680000e-02,1.730598673e+00,1.341472280e+00,6.267794994e+00,1.947455833e-01
7.409103004e+06,2.437916000e-02,1.753839477e+00,4.277892754e+00,4.434570961e+00,1.803499331e+00
7.550949277e+06,5.400830000e-02,1.730884907e+00,6.197344779e+00,4.481213140e+00,1.697887712e+00
7.533065993e+06,4.292378000e-02,1.732076967e+00,4.083843557e-01,5.605910291e+00,6.266761759e-01
7.286509410e+06,1.607888000e-02,1.719953910e+00,8.402556071e-01,5.324112921e+00,9.349327377e-01
7.410160143e+06,2.890889000e-02,1.789051495e+00,2.102566734e+00,2.015476550e+00,4.322395159e+00
7.380526850e+06,2.947250000e-02,1.732530753e+00,1.822963242e+00,5.671239710e+00,5.806239182e-01
7.542468266e+06,4.595720000e-02,1.787356780e+00,4.653449212e+00,4.550493984e+00,1.643463110e+00
7.222850179e+06,1.105869000e-02,1.721837120e+00,1.074857529e+00,4.890944890e+00,1.372549613e+00
7.143770451e+06,7.935900000e-03,1.726408138e+00,4.798699003e+00,2.412041536e+00,3.883856750e+00
7.234635681e+06,3.604960000e-03,1.723542307e+00,8.236610166e-01,1.131736064e+00,5.160008338e+00
7.216560213e+06,7.711700000e-03,1.721575321e+00,1.262614814e+00,4.271524047e+00,1.999737170e+00
7.305301458e+06,1.331088000e-02,1.729090709e+00,1.488715237e+00,5.349437648e+00,9.144757336e-01
7.201966369e+06,1.934200000e-02,1.721221019e+00,8.620826947e-01,4.741520271e+00,1.505068972e+00
7.264735314e+06,1.228323000e-02,1.728437955e+00,5.469839186e+00,8.373426526e-01,5.465990735e+00
7.484976064e+06,3.973120000e-02,1.806009114e+00,1.230240702e+00,5.072118793e+00,1.139389333e+00
7.175646512e+06,1.073368000e-02,1.770896580e+00,3.418227340e-01,4.878516400e+00,1.385564533e+00
7.155887940e+06,2.064419000e-02,1.716608114e+00,5.100860875e+00,1.898089195e+00,4.426474378e+00
7.171241293e+06,3.404600000e-03,1.737447345e+00,4.110833328e+00,2.796610874e+00,4.016074167e+00
7.164335729e+06,1.199790000e-02,1.718224289e+00,9.612592842e-01,6.235234131e+00,1.157439528e+00
7.290097495e+06,2.365850000e-02,1.728205827e+00,1.608148118e+00,5.112697698e-01,5.796683505e+00
7.008544483e+06,4.378320000e-03,1.744048180e+00,3.354939956e+00,2.242596245e+00,4.049568781e+00
7.188940808e+06,2.690600000e-03,1.720974928e+00,1.787648250e+00,4.142870592e+00,2.137839838e+00
7.261571591e+06,8.459080000e-03,1.743304670e+00,4.781633173e+00,4.407368259e+00,1.861686863e+00
7.065526490e+06,1.606171000e-02,1.726968388e+00,4.061819247e+00,1.254846354e+00,1.007014836e+00
7.032795110e+06,1.702500000e-02,1.729083727e+00,7.937827251e-01,1.818174059e+00,4.500238974e+00
7.425074658e+06,2.809129000e-02,1.729767896e+00,4.839272672e+00,1.823033056e+00,4.516847527e+00
7.291304577e+06,3.969001000e-02,1.728261677e+00,1.646871738e+00,8.954167381e-01,5.450537590e+00
7.171233802e+06,7.088400000e-03,1.728902213e+00,3.150509541e+00,3.206782446e+00,3.609995392e+00
7.143959995e+06,8.309900000e-03,1.726270257e+00,3.733608336e+00,2.735674448e+00,3.556202599e+00
7.209776551e+06,3.414900000e-03,1.718027067e+00,9.707137327e-01,4.443072459e+00,1.835580228e+00
7.197347639e+06,2.602230000e-02,1.720838792e+00,1.036603403e+00,9.962513903e-01,5.881572829e+00
7.142330278e+06,6.629360000e-03,1.715122839e+00,8.396709218e-01,5.896514593e+00,3.837490333e-01
6.998997261e+06,1.830490000e-02,1.718177165e+00,3.072821445e+00,3.577362971e+00,2.692339668e+00
7.259275023e+06,7.468210000e-03,1.723430606e+00,7.180528889e-01,9.955200974e-01,5.302186349e+00
7.210078144e+06,1.021564000e-02,1.721025542e+00,5.911552350e-01,4.541165199e+00,1.723919298e+00
7.068495955e+06,1.699640000e-02,1.731129253e+00,1.428740488e+00,4.007460967e+00,2.251740025e+00
7.078177342e+06,5.329960000e-03,1.723760473e+00,3.792050686e+00,6.282354530e+00,2.895501229e-03
7.107367778e+06,2.077640000e-02,1.723818069e+00,4.537664069e+00,3.081221715e-01,5.989503990e+00
7.159354789e+06,7.130610000e-03,1.727123723e+00,5.947733025e+00,1.012568474e+00,5.284733057e+00
7.162857114e+06,8.120220000e-03,1.734159145e+00,3.970110921e+00,3.956965102e+00,2.316425418e+00
7.143684334e+06,8.250900000e-03,1.725912464e+00,3.777349778e+00,2.637124432e+00,3.656169822e+00
7.265209174e+06,1.359830000e-02,1.724823379e+00,2.740933125e+00,1.599915400e+00,4.712498936e+00
7.061226996e+06,4.563000000e-03,1.735756121e+00,2.007091988e+00,5.443208953e+00,8.352779281e-01
7.124657247e+06,5.086900000e-03,1.737382768e+00,1.221213859e+00,3.341600405e+00,2.941640753e+00
7.165885103e+06,1.620723000e-02,1.718817701e+00,7.296785270e-01,4.077593533e+00,2.181396275e+00
7.318825211e+06,2.384616000e-02,1.774139402e+00,2.542063329e+00,1.065570632e+00,5.260958182e+00
7.032733632e+06,3.494000000e-03,1.720163350e+00,4.389970817e+00,4.463471868e+00,1.815042938e+00
7.475698967e+06,4.824595000e-02,1.794264794e+00,5.381008909e+00,4.482820588e+00,4.962091491e+00
7.210211018e+06,1.517762000e-02,1.720748035e+00,1.862042910e+00,1.302347235e+00,5.012058522e+00
7.288204393e+06,1.498724000e-02,1.724908900e+00,7.228507990e-01,2.301839701e+00,4.005886680e+00
7.080415123e+06,5.065620000e-03,1.728603762e+00,1.182069614e+00,3.543041071e+00,2.738271498e+00
7.192179245e+06,9.458050000e-03,1.750654252e+00,1.019823807e+00,2.756021497e+00,3.536398348e+00
7.259027290e+06,1.447586000e-02,1.726080016e+00,1.840817961e+00,6.136225094e+00,6.644503369e-01
7.333706152e+06,1.367110000e-02,1.737913348e+00,1.732912980e+00,4.088538493e-01,1.613661613e+00
7.081770264e+06,7.249060000e-03,1.736103442e+00,2.997116043e+00,4.030827436e+00,2.802033612e+00
7.236544758e+06,4.256150000e-03,1.722708040e+00,1.868371474e+00,3.765200541e+00,2.515056104e+00
6.752921316e+06,3.843100000e-03,1.712483901e+00,3.534180034e+00,1.830557170e+00,4.462258864e+00
6.899713387e+06,1.322350000e-02,1.726097469e+00,4.837270779e+00,2.357341172e+00,3.946826484e+00
7.353775202e+06,2.708830000e-02,1.738375860e+00,1.922883342e+00,2.199533737e-01,2.902582030e+00
7.448392673e+06,2.926844000e-02,1.736541519e+00,2.321863864e+00,5.754080018e+00,1.011364196e+00
7.184269663e+06,9.054800000e-03,1.722606810e+00,2.006393856e+00,5.860089571e+00,4.177410658e-01
7.332897174e+06,1.815980000e-02,1.721714947e+00,4.934530997e+00,5.773943610e+00,4.937169935e-01
7.160335667e+06,1.624280000e-02,1.726151574e+00,5.764970872e+00,3.173532179e-01,2.332363765e+00
7.239570484e+06,9.508210000e-03,1.716428345e+00,3.293158791e+00,2.168246964e+00,4.132784334e+00
7.216974881e+06,4.094920000e-03,1.724085104e+00,1.868764173e+00,1.501025045e+00,4.792375675e+00
6.799570881e+06,1.223182000e-02,1.693124709e+00,5.361628773e+00,3.302808717e+00,2.978636497e+00
7.223964599e+06,1.214500000e-03,1.722304869e+00,1.069886831e+00,1.446359587e+00,1.200564869e+00
7.137363023e+06,8.465430000e-03,1.742955604e+00,2.340748326e-01,5.753750151e+00,3.648055787e+00
7.459887653e+06,3.282605000e-02,1.735302335e+00,2.133315945e-02,3.630508246e+00,2.623222884e+00
7.134682774e+06,1.367698000e-02,1.737812119e+00,2.851611434e+00,4.024083483e+00,2.769488457e+00
7.302146100e+06,1.911110000e-02,1.728533949e+00,1.436742823e+00,3.554026173e+00,5.414271394e+00
7.083384592e+06,6.110800000e-03,1.724599976e+00,4.490138753e+00,3.591638019e+00,4.888138400e+00
7.074743845e+06,1.445940000e-02,1.720444348e+00,3.684311511e+00,4.952938985e+00,1.304315966e+00
7.198602162e+06,4.887730000e-03,1.724912390e+00,2.413460488e+00,1.973031888e+00,4.832226777e+00
7.155863239e+06,7.500140000e-03,1.727786948e+00,1.937577269e-01,3.831484655e+00,2.444193991e+00
7.226879877e+06,7.098500000e-03,1.729338545e+00,1.808140161e+00,3.187739159e-01,5.970863874e+00
7.077056459e+06,5.145000000e-03,1.725626230e+00,3.702386141e+00,4.023198601e+00,4.911815537e+00
7.291259211e+06,1.361136000e-02,1.719653713e+00,4.557485773e+00,2.478973167e+00,3.823155944e+00
7.172073132e+06,1.430390000e-02,1.729069765e+00,1.538830622e+00,4.232528156e-01,5.873591438e+00
7.322284314e+06,1.603711000e-02,1.697624168e+00,5.071939024e+00,3.407034544e+00,2.869710499e+00
7.253887971e+06,2.663919000e-02,1.715030336e+00,1.154566716e+00,5.451829134e+00,7.945087821e-01
7.011865565e+06,9.457700000e-03,1.721826648e+00,4.413749183e+00,2.344345450e+00,3.954568764e+00
7.099045836e+06,5.119640000e-03,1.734928835e+00,3.666046641e-01,2.741266483e-01,6.013886240e+00
7.251488846e+06,1.093747000e-02,1.706411900e+00,1.776273940e+00,3.661004384e+00,2.613316396e+00
7.005150834e+06,1.451326000e-02,1.725462169e+00,2.600444592e+00,6.180968354e+00,1.013547603e-01
7.391417362e+06,2.281410000e-02,1.759503071e+00,3.511204520e+00,5.545347366e+00,7.094728503e-01
7.094509781e+06,2.741300000e-03,1.736974361e+00,1.667187371e+00,1.985366129e+00,5.423579235e+00
7.148134576e+06,5.481490000e-03,1.751818386e+00,4.740207783e+00,4.377402701e+00,1.897480075e+00
7.508706928e+06,4.184800000e-02,1.716840243e+00,5.013781162e+00,4.859043761e+00,1.343702811e+00
7.281554031e+06,1.499680000e-02,1.720344864e+00,3.336168940e+00,4.838907898e-01,5.815105455e+00
7.239914807e+06,5.098400000e-03,1.737134931e+00,2.808908464e+00,3.376143961e+00,2.906714970e+00
7.379660126e+06,3.858710000e-02,1.719063792e+00,5.842391933e+00,5.630660805e+00,6.086469247e-01
7.012091358e+06,1.161080000e-03,1.731010571e+00,6.002414190e-01,4.994762309e+00,1.288299079e+00
7.280818769e+06,2.874831000e-02,1.730111726e+00,1.515115088e+00,3.247186819e+00,3.031917909e+00
7.265930818e+06,6.900220000e-03,1.732178196e+00,1.631593126e+00,2.434446327e+00,3.859788659e+00
7.016694825e+06,3.474510000e-03,1.727512931e+00,1.231221577e+00,1.297509182e+00,4.994467349e+00
7.225782409e+06,8.547000000e-04,1.722135572e+00,1.145360104e+00,2.292940267e+00,4.202004093e+00
7.203504635e+06,1.504916000e-02,1.721179131e+00,5.515240436e-01,5.511512413e+00,7.528756981e-01
7.092875391e+06,2.665885000e-02,1.714262391e+00,1.649891158e+00,1.754225195e+00,4.583670948e+00
7.131355351e+06,1.208130000e-02,1.724004819e+00,5.861658622e+00,5.795837020e+00,4.781661098e-01
7.256905144e+06,1.216880000e-02,1.726554745e+00,3.817832690e+00,7.105654264e-01,5.590396059e+00
7.258157434e+06,1.206894000e-02,1.788894415e+00,5.354605568e+00,3.565053163e+00,2.710175188e+00
7.380139497e+06,4.866982000e-02,1.725261456e+00,1.479651743e+00,3.381313626e-01,7.464581225e-01
7.274387991e+06,2.300305000e-02,1.712297151e+00,3.893438607e+00,2.091419316e+00,4.234090226e+00
7.096144178e+06,4.686240000e-03,1.725303344e+00,2.109766217e+00,3.261693995e+00,3.022461715e+00
7.393945855e+06,2.710941000e-02,1.742623992e+00,3.365256597e-01,2.287117849e+00,4.039555827e+00
6.745346287e+06,3.320460000e-03,1.716182253e+00,1.453161135e-01,5.422601850e+00,8.577455516e-01
7.220476323e+06,1.301045000e-02,1.715883802e+00,4.291815245e+00,6.233300306e+00,5.061280298e-02
7.222661062e+06,1.347266000e-02,1.689038893e+00,2.611155678e+00,1.908749666e+00,4.402013589e+00
7.011309950e+06,3.846400000e-03,1.737822591e+00,3.964063356e+00,5.477665243e+00,2.982507638e+00
7.237614755e+06,1.232895000e-02,1.717938055e+00,5.789297271e+00,2.989415651e+00,3.299623491e+00
7.207240505e+06,4.825500000e-03,1.725242258e+00,2.263664115e+00,2.638351398e+00,3.651567389e+00
7.236935617e+06,2.809727000e-02,1.709546512e+00,5.847067670e+00,3.754965930e+00,2.497423043e+00
7.278224316e+06,3.002782000e-02,1.707703444e+00,3.101849761e+00,1.654029333e+00,4.691151814e+00
7.213642774e+06,2.338003000e-02,1.687813672e+00,3.128054135e+00,2.145372679e+00,4.179536469e+00
7.375584547e+06,3.702110000e-02,1.722453221e+00,1.183177899e+00,1.838479220e+00,4.518659179e+00
7.091926226e+06,1.727771000e-02,1.713288498e+00,1.468872589e+00,1.957496712e+00,4.359956390e+00
7.407628014e+06,3.260174000e-02,1.730591692e+00,4.412668824e+00,5.440535108e+00,7.967026610e-01
7.285650935e+06,7.846700000e-03,1.726631540e+00,9.060056507e-01,4.563053374e+00,1.706631812e+00
7.316927622e+06,1.868169000e-02,1.744983677e+00,7.629078507e-01,8.841663458e-02,6.199985462e+00
7.263420725e+06,9.917000000e-03,1.734356367e+00,5.758575986e+00,1.832037209e-01,6.105573621e+00
7.296313025e+06,2.391420000e-02,1.775601988e+00,4.615315513e+00,5.896298172e+00,3.710849242e-01
7.503084936e+06,3.746252000e-02,1.809402034e+00,3.629618128e+00,1.785318236e+00,4.573459027e+00
7.059724451e+06,4.078700000e-03,1.728521731e+00,1.502341023e+00,2.621980210e+00,3.667371345e+00
7.125945840e+06,2.114427000e-02,1.715672617e+00,1.229486720e+00,5.779167380e+00,4.858996638e-01
7.307397780e+06,1.845651000e-02,1.710827583e+00,3.365989636e+00,4.993713367e+00,1.256162332e+00
7.366757978e+06,2.328135000e-02,1.716220651e+00,4.601410475e+00,5.002581384e+00,1.759241271e+00
6.959534746e+06,1.091260000e-02,1.699064064e+00,1.268109111e+00,2.847207969e-01,6.006648359e+00
7.193341644e+06,7.976800000e-03,1.728375124e+00,6.667855874e-02,5.371571914e+00,3.595531848e+00
6.883817868e+06,1.170529000e-02,1.686066597e+00,1.693658779e+00,2.208036981e+00,4.096244121e+00
7.243643453e+06,1.563130000e-02,1.715998994e+00,3.656157605e+00,5.168570923e+00,1.088718934e+00
7.006101042e+06,2.174190000e-02,1.724603467e+00,3.185924017e-02,3.543182442e+00,2.724919729e+00
7.244588231e+06,5.521000000e-03,1.722695822e+00,9.201358363e-01,4.155646402e+00,3.158983114e+00
7.256346025e+06,1.110487000e-02,1.720962710e+00,2.134258423e-01,5.291813857e+00,9.748920509e-01
7.156181636e+06,3.030130000e-03,1.722460203e+00,2.260101898e+00,4.114170398e+00,2.166074029e+00
7.062175301e+06,1.613669000e-02,1.719536776e+00,2.581160449e+00,4.862297055e+00,1.391123407e+00
7.210432307e+06,5.341500000e-03,1.725312071e+00,2.244898334e+00,3.420529429e+00,2.861767505e+00
7.204106541e+06,2.871052000e-02,1.712859147e+00,4.582676110e+00,1.519337039e+00,4.823175500e+00
7.065339715e+06,2.213715000e-02,1.721222764e+00,2.846862393e+00,5.243798104e+00,1.003602717e+00
7.210732863e+06,1.343270000e-02,1.721140734e+00,2.846211386e+00,3.827918947e+00,2.440190206e+00
7.203525796e+06,7.989700000e-03,1.728806220e+00,2.654275782e+00,5.419551015e+00,1.366797008e+00
7.145544963e+06,8.022350000e-03,1.718924166e+00,1.693107255e+00,5.479675862e+00,7.940637231e-01
7.379541593e+06,2.656740000e-02,1.718534957e+00,5.262036795e+00,1.364720066e+00,4.972249307e+00
7.131338723e+06,4.994630000e-03,1.722725493e+00,2.499655319e+00,1.761915116e+00,4.533161119e+00
7.115899537e+06,8.935110000e-03,1.725254475e+00,8.103738250e-02,5.327795565e+00,9.429176190e-01
7.231293078e+06,6.822510000e-03,1.723055360e+00,9.672143476e-01,5.782591716e+00,4.961028586e-01
7.308893401e+06,1.506269000e-02,1.727739824e+00,3.840717447e+00,4.294803249e+00,1.962760625e+00
7.202073119e+06,1.166620000e-02,1.721685277e+00,1.796860098e+00,3.572362602e+00,2.703087406e+00
6.938703983e+06,4.217620000e-03,1.724444642e+00,2.335252284e+00,2.190545291e+00,4.101658133e+00
7.193711103e+06,8.916400000e-03,1.720639824e+00,8.124263322e-01,3.336360926e+00,2.945431608e+00
7.403878717e+06,2.766120000e-02,1.737712635e+00,3.686217411e+00,6.203018844e+00,7.774394620e-02
7.300260620e+06,1.114920000e-02,1.721875518e+00,5.666923511e+00,8.638070800e-01,1.763761674e+00
7.367071846e+06,2.320459000e-02,1.717571536e+00,5.174929157e+00,5.623443869e+00,3.328817613e+00
7.048550340e+06,7.383700000e-03,1.725907228e+00,9.091507340e-01,2.765959401e+00,3.524790163e+00
7.257781568e+06,1.636540000e-02,1.722797051e+00,3.579998418e+00,3.414197375e+00,2.862154968e+00
7.258378043e+06,4.532840000e-02,1.728272149e+00,2.773977444e+00,5.219494395e+00,9.877289476e-01
7.287108947e+06,1.058200000e-02,1.733743756e+00,1.838730547e+00,5.733109887e-01,2.125421821e+00
7.351927066e+06,2.088530000e-02,1.720915586e+00,1.760737019e+00,8.832029240e-01,5.433916820e+00
7.151031595e+06,2.031240000e-02,1.729438029e+00,1.439533604e+00,4.044849411e+00,2.208232458e+00
7.111047211e+06,2.040796000e-02,1.728423993e+00,2.262533141e+00,3.665872108e-01,5.933044334e+00
6.921552814e+06,1.361800000e-02,1.733740266e+00,2.450801808e+00,1.166318018e+00,5.143923383e+00
7.179270109e+06,2.928900000e-03,1.735091151e+00,1.911807483e+00,4.102928732e+00,2.177507681e+00
7.022624085e+06,2.816599000e-02,1.728795748e+00,2.151901956e+00,2.004395454e+00,4.332502361e+00
6.874226889e+06,1.070967000e-02,1.727757277e+00,1.066949442e+00,2.470923709e+00,3.827833426e+00
7.112159259e+06,4.933500000e-03,1.733895600e+00,2.933734412e+00,9.114824939e-01,5.381551706e+00
7.117683430e+06,4.670500000e-03,1.737719616e+00,1.183823670e+00,5.604559406e+00,1.704930116e+00
7.093977564e+06,3.334400000e-03,1.721013325e+00,2.783341135e+00,3.253021454e+00,3.031514738e+00
7.372070311e+06,2.263000000e-02,1.731759317e+00,4.082129644e+00,2.966785712e+00,3.326471891e+00
7.084282054e+06,1.376730000e-02,1.738920403e+00,5.326273638e-01,5.132140665e-02,6.235303944e+00
7.262673443e+06,1.352880000e-02,1.721947076e+00,6.212729856e+00,4.565641697e-01,5.840444145e+00
7.231015832e+06,5.309450000e-03,1.727434391e+00,2.550423456e+00,5.871531950e+00,4.094490065e-01
7.268221862e+06,9.763980000e-03,1.730856982e+00,1.970824046e+00,3.611381183e+00,3.194479621e+00
7.160704258e+06,9.359710000e-03,1.725753639e+00,5.947938974e+00,2.808370902e+00,3.483069812e+00
7.242596320e+06,1.008284000e-02,1.739302630e+00,2.480847651e+00,2.529229923e+00,3.767678908e+00
7.190666090e+06,2.986600000e-03,1.723727312e+00,2.065988123e+00,3.951079851e+00,5.089603501e+00
7.198115644e+06,1.583490000e-02,1.720432130e+00,1.244685047e+00,7.381346473e-01,5.568197216e+00
7.223855034e+06,1.013213000e-02,1.730452065e+00,2.415631678e+00,2.383873667e+00,4.412583303e+00
7.204151869e+06,2.693900000e-03,1.720957474e+00,1.121644570e+00,6.037786778e+00,2.279132968e+00
7.222237383e+06,1.925930000e-02,1.721634662e+00,3.151443292e+00,3.225267229e+00,3.359531917e+00
6.964819804e+06,1.450695000e-02,1.727289529e+00,2.184633861e+00,5.985379777e+00,2.914612584e-01
7.055504252e+06,4.031450000e-03,1.728659612e+00,2.104240505e+00,2.759796644e+00,3.528507714e+00
7.286773120e+06,1.284550000e-02,1.735530974e+00,1.391872153e+00,3.969805489e+00,2.296380311e+00
7.161800381e+06,7.409720000e-03,1.729497370e+00,2.583274043e+00,5.544109927e+00,1.241423026e+00
7.260414102e+06,1.278976000e-02,1.716403910e+00,4.310586261e+00,1.365796934e+00,1.283506405e+00
7.272880676e+06,1.874770000e-02,1.730342110e+00,2.084755649e+00,3.168556245e+00,3.489051056e+00
7.229414311e+06,7.850000000e-05,1.722397371e+00,1.221800290e+00,5.910732045e-02,6.226133985e+00
7.235602874e+06,1.245230000e-02,1.720255852e+00,5.749004600e+00,4.256198311e+00,2.006598060e+00
7.193885681e+06,5.399260000e-03,1.729766151e+00,1.722290906e+00,1.095585059e+00,5.199231122e+00
7.160805503e+06,3.467790000e-03,1.720491471e+00,1.894314048e+00,5.772117996e-01,5.711808143e+00
7.223901187e+06,2.565540000e-02,1.651273459e+00,3.483162315e+00,5.911859528e+00,3.550313858e-01
7.204534974e+06,2.760740000e-03,1.720163350e+00,1.133652436e+00,3.775304252e+00,2.506666306e+00
7.209979093e+06,5.640990000e-03,1.731296805e+00,1.277703186e+00,3.023027202e+00,3.263563243e+00
7.057916443e+06,4.576990000e-03,1.720739308e+00,2.897433309e+00,1.272170492e+00,5.021846329e+00
7.172841305e+06,5.869700000e-03,1.718815955e+00,1.154875639e+00,4.220998511e+00,2.053886010e+00
7.201898450e+06,2.972400000e-03,1.720838792e+00,9.922860023e-01,5.497851721e+00,1.304361345e+00
7.118105987e+06,1.106440000e-02,1.727001550e+00,6.968523745e-01,3.658745928e+00,2.615524237e+00
7.200118628e+06,1.521559000e-02,1.721299559e+00,7.910896821e-01,3.283079515e+00,2.997864790e+00
7.233766125e+06,2.190940000e-03,1.735862586e+00,2.367490261e+00,6.945206146e-01,5.593501000e+00
7.185307575e+06,5.775980000e-03,1.721859810e+00,1.495141540e+00,4.380923030e+00,1.893389023e+00
7.255332269e+06,1.564340000e-02,1.715651673e+00,4.714130819e+00,4.715938980e+00,1.538003335e+00
7.223097534e+06,2.396310000e-03,1.722091938e+00,1.310977888e+00,5.504216937e+00,7.776489015e-01
7.188575191e+06,4.874500000e-03,1.730061112e+00,4.229391799e+00,4.098483379e+00,2.178780026e+00
7.157579956e+06,5.367580000e-03,1.714208286e+00,1.146138521e+00,1.418004968e+00,4.877849684e+00
6.895462759e+06,1.273950000e-03,1.728401304e+00,4.332268487e+00,5.594192150e+00,6.895150103e-01
7.194337040e+06,8.276600000e-03,1.720285523e+00,1.152725394e+00,1.287918598e+00,5.013186005e+00
7.199380262e+06,6.977920000e-03,1.720625862e+00,9.128909746e-01,2.040085692e+00,4.257641698e+00
7.198656023e+06,2.919229000e-02,1.718369151e+00,6.399110076e-01,2.059137706e+00,4.278234838e+00
7.304847542e+06,1.089400000e-02,1.728788767e+00,7.822949680e-01,5.389943249e-01,2.099692177e+00
7.066210402e+06,2.830600000e-03,1.722610301e+00,3.111047646e+00,2.521749442e+00,3.766830678e+00
7.020010860e+06,2.582030000e-03,1.736199435e+00,2.507673361e+00,5.845781362e+00,4.373166787e-01
7.354260279e+06,1.947830000e-02,1.742187659e+00,4.192198833e+00,3.449086507e+00,2.824199293e+00
7.025290840e+06,1.676895000e-02,1.726059072e+00,5.500070034e+00,3.922428526e+00,2.339078046e+00
7.206655126e+06,1.792915000e-02,1.735283137e+00,3.232442277e+00,3.458797518e+00,2.815156742e+00
7.205181269e+06,2.435380000e-03,1.719145823e+00,1.140469692e+00,3.978036462e+00,2.303588521e+00
7.235003022e+06,3.545470000e-03,1.723709859e+00,7.331709309e-01,5.449399636e+00,8.305812471e-01
7.115698363e+06,8.632000000e-04,1.724966496e+00,2.379487654e+00,5.306226786e+00,1.498977773e+00
7.149223493e+06,1.766375000e-02,1.730596928e+00,2.875515464e+00,1.136520012e+00,5.180578788e+00
7.154083604e+06,2.250700000e-03,1.725629721e+00,2.661553805e+00,3.558691438e+00,2.724739960e+00
7.165381993e+06,2.303719000e-02,1.718302829e+00,4.686593014e-01,1.080288994e+00,5.245243237e+00
7.218323669e+06,1.241140000e-02,1.715154255e+00,5.253800586e+00,5.127435258e+00,1.135156910e+00
7.073803131e+06,1.494435000e-02,1.730075074e+00,5.327081726e+00,4.561143983e+00,1.694540171e+00
7.287995317e+06,1.396111000e-02,1.728050492e+00,3.410968516e+00,2.775045585e+00,3.520311648e+00
